id,latitude,longitude,1,2,3,4,5,6,7,8,9,10,11,12,
697,-1.281710688,36.72084129,0,0,0,0,0,0,0,0,1,0,0,0,
698,-1.268704354,36.73984633,0,0,0,0,0,0,0,0,1,0,0,0,
699,-1.280659919,36.74706094,0,0,0,0,0,0,0,0,1,0,0,0,
700,-1.271413561,36.70316016,0,0,0,0,0,0,0,0,1,0,0,0,
701,-1.284750687,36.70605353,0,0,0,0,0,0,0,0,1,0,0,0,
702,-1.291921964,36.73208511,0,0,0,0,0,0,0,0,1,0,0,0,
703,-1.290017389,36.7380966,0,0,0,0,0,0,0,0,1,0,0,0,
704,-1.280326539,36.90815909,0,0,0,0,0,0,0,0,1,0,0,0,
705,-1.25244958,36.69620788,0,0,0,0,0,0,0,0,1,0,0,0,
706,-1.252037161,36.86943789,0,0,0,0,0,0,0,0,1,0,0,0,
707,-1.263007163,36.85540799,0,0,0,0,0,0,0,0,1,0,0,0,
708,-1.21875192,36.85917207,0,0,0,0,0,0,0,0,1,0,0,0,
709,-1.276317281,36.82048211,0,0,0,0,0,0,0,0,1,0,0,0,
710,-1.305020702,36.86192,0,0,0,0,0,0,0,0,1,0,0,0,
711,-1.263713358,36.74915798,0,0,0,0,0,0,0,0,1,0,0,0,
712,-1.284510486,36.82071993,0,0,0,0,0,0,0,0,1,0,0,0,
713,-1.30950235,36.85923339,0,0,0,0,0,0,0,0,1,0,0,0,
714,-1.262394656,36.72649036,0,0,0,0,0,0,0,0,1,0,0,0,
715,-1.307089088,36.87166566,0,0,0,0,0,0,0,0,1,0,0,0,
716,-1.323610385,36.8879306,0,0,0,0,0,0,0,0,1,0,0,0,
717,-1.312088812,36.84941863,0,0,0,0,0,0,0,0,1,0,0,0,
718,-1.279457664,36.8181312,0,0,0,0,0,0,0,0,1,0,0,0,
719,-1.290814629,36.86064307,0,0,0,0,0,0,0,0,1,0,0,0,
720,-1.26497048,36.87745562,0,0,0,0,0,0,0,0,1,0,0,0,
721,-1.297218612,36.81510029,0,0,0,0,0,0,0,0,1,0,0,0,
722,-1.322497117,36.73489317,0,0,0,0,0,0,0,0,1,0,0,0,
723,-1.304147189,36.83961514,0,0,0,0,0,0,0,0,1,0,0,0,
724,-1.308195902,36.82208582,0,0,0,0,0,0,0,0,1,0,0,0,
725,-1.236181559,36.81129664,0,0,0,0,0,0,0,0,1,0,0,0,
726,-1.291600977,36.82038506,0,0,0,0,0,0,0,0,1,0,0,0,
727,-1.314729107,36.87581765,0,0,0,0,0,0,0,0,1,0,0,0,
728,-1.280724654,36.75097182,0,0,0,0,0,0,0,0,1,0,0,0,
729,-1.312125555,36.7873178,0,0,0,0,0,0,0,0,1,0,0,0,
730,-1.279028963,36.75217062,0,0,0,0,0,0,0,0,1,0,0,0,
731,-1.285926108,36.8385386,0,0,0,0,0,0,0,0,1,0,0,0,
732,-1.318202622,36.89337267,0,0,0,0,0,0,0,0,1,0,0,0,
733,-1.311129152,36.78797092,0,0,0,0,0,0,0,0,1,0,0,0,
734,-1.283860418,36.75235474,0,0,0,0,0,0,0,0,1,0,0,0,
735,-1.285850624,36.83787305,0,0,0,0,0,0,0,0,1,0,0,0,
736,-1.260297231,36.85105028,0,0,0,0,0,0,0,0,1,0,0,0,
737,-1.317217543,36.85265476,0,0,0,0,0,0,0,0,1,0,0,0,
738,-1.277557458,36.70003492,0,0,0,0,0,0,0,0,1,0,0,0,
739,-1.283710688,36.71884129,0,0,0,0,0,0,0,0,1,0,0,0,
740,-1.270704354,36.73784633,0,0,0,0,0,0,0,0,1,0,0,0,
741,-1.282659919,36.74506094,0,0,0,0,0,0,0,0,1,0,0,0,
742,-1.269413561,36.70516016,0,0,0,0,0,0,0,0,1,0,0,0,
743,-1.282750687,36.70805353,0,0,0,0,0,0,0,0,1,0,0,0,
744,-1.289921964,36.73408511,0,0,0,0,0,0,0,0,1,0,0,0,
745,-1.288017389,36.7400966,0,0,0,0,0,0,0,0,1,0,0,0,
746,-1.278326539,36.91015909,0,0,0,0,0,0,0,0,1,0,0,0,
747,-1.25544958,36.69320788,0,0,0,0,0,0,0,0,1,0,0,0,
748,-1.255037161,36.86643789,0,0,0,0,0,0,0,0,1,0,0,0,
749,-1.266007163,36.85240799,0,0,0,0,0,0,0,0,1,0,0,0,
750,-1.22175192,36.85617207,0,0,0,0,0,0,0,0,1,0,0,0,
751,-1.273317281,36.82348211,0,0,0,0,0,0,0,0,1,0,0,0,
752,-1.302020702,36.86492,0,0,0,0,0,0,0,0,1,0,0,0,
753,-1.260713358,36.75215798,0,0,0,0,0,0,0,0,1,0,0,0,
754,-1.281510486,36.82371993,0,0,0,0,0,0,0,0,1,0,0,0,
755,-1.30650235,36.86223339,0,0,0,0,0,0,0,0,1,0,0,0,
756,-1.259394656,36.72949036,0,0,0,0,0,0,0,0,1,0,0,0,
757,-1.319589088,36.85916566,0,0,0,0,0,0,0,0,1,0,0,0,
758,-1.336110385,36.8754306,0,0,0,0,0,0,0,0,1,0,0,0,
759,-1.324588812,36.83691863,0,0,0,0,0,0,0,0,1,0,0,0,
760,-1.291957664,36.8056312,0,0,0,0,0,0,0,0,1,0,0,0,
761,-1.303314629,36.84814307,0,0,0,0,0,0,0,0,1,0,0,0,
762,-1.27747048,36.86495562,0,0,0,0,0,0,0,0,1,0,0,0,
763,-1.309718612,36.80260029,0,0,0,0,0,0,0,0,1,0,0,0,
764,-1.324497117,36.73239317,0,0,0,0,0,0,0,0,1,0,0,0,
765,-1.306147189,36.83711514,0,0,0,0,0,0,0,0,1,0,0,0,
766,-1.310195902,36.81958582,0,0,0,0,0,0,0,0,1,0,0,0,
767,-1.238181559,36.80879664,0,0,0,0,0,0,0,0,1,0,0,0,
768,-1.293600977,36.81788506,0,0,0,0,0,0,0,0,1,0,0,0,
769,-1.313729107,36.87681765,0,0,0,0,0,0,0,0,1,0,0,0,
770,-1.279724654,36.75197182,0,0,0,0,0,0,0,0,1,0,0,0,
771,-1.311125555,36.7883178,0,0,0,0,0,0,0,0,1,0,0,0,
772,-1.278028963,36.75317062,0,0,0,0,0,0,0,0,1,0,0,0,
773,-1.284926108,36.8395386,0,0,0,0,0,0,0,0,1,0,0,0,
774,-1.322202622,36.88937267,0,0,0,0,0,0,0,0,1,0,0,0,
775,-1.315129152,36.78397092,0,0,0,0,0,0,0,0,1,0,0,0,
776,-1.287860418,36.74835474,0,0,0,0,0,0,0,0,1,0,0,0,
777,-1.289850624,36.83387305,0,0,0,0,0,0,0,0,1,0,0,0,
778,-1.264297231,36.84705028,0,0,0,0,0,0,0,0,0,1,0,0,
779,-1.321217543,36.84865476,0,0,0,0,0,0,0,0,0,1,0,0,
780,-1.260889352,36.79054443,0,0,0,0,0,0,0,0,0,1,0,0,
781,-1.285262726,36.83889288,0,0,0,0,0,0,0,0,0,1,0,0,
782,-1.27920683,36.82599926,0,0,0,0,0,0,0,0,0,1,0,0,
783,-1.220247603,36.76754635,0,0,0,0,0,0,0,0,0,1,0,0,
784,-1.27026392,36.74420598,0,0,0,0,0,0,0,0,0,1,0,0,
785,-1.26623596,36.85382768,0,0,0,0,0,0,0,0,0,1,0,0,
786,-1.226115636,36.87024192,0,0,0,0,0,0,0,0,0,1,0,0,
787,-1.252037161,36.86943789,0,0,0,0,0,0,0,0,0,1,0,0,
788,-1.222073776,36.9193937,0,0,0,0,0,0,0,0,0,1,0,0,
789,-1.262517464,36.99673598,0,0,0,0,0,0,0,0,0,1,0,0,
790,-1.26890462,36.99814988,0,0,0,0,0,0,0,0,0,1,0,0,
791,-1.253743876,36.9922858,0,0,0,0,0,0,0,0,0,1,0,0,
792,-1.257372935,36.98148042,0,0,0,0,0,0,0,0,0,1,0,0,
793,-1.248949491,36.94749219,0,0,0,0,0,0,0,0,0,1,0,0,
794,-1.256555757,36.98492401,0,0,0,0,0,0,0,0,0,1,0,0,
795,-1.307843065,36.89486951,0,0,0,0,0,0,0,0,0,1,0,0,
796,-1.365780112,36.91117646,0,0,0,0,0,0,0,0,0,1,0,0,
797,-1.222398964,36.91134157,0,0,0,0,0,0,0,0,0,1,0,0,
798,-1.255317287,36.75245455,0,0,0,0,0,0,0,0,0,1,0,0,
799,-1.251107532,36.82344112,0,0,0,0,0,0,0,0,0,1,0,0,
800,-1.281888759,36.97218156,0,0,0,0,0,0,0,0,0,1,0,0,
801,-1.28716602,36.97346902,0,0,0,0,0,0,0,0,0,1,0,0,
802,-1.273412435,36.83858504,0,0,0,0,0,0,0,0,0,1,0,0,
803,-1.275169497,36.83156092,0,0,0,0,0,0,0,0,0,1,0,0,
804,-1.264334753,36.75762674,0,0,0,0,0,0,0,0,0,1,0,0,
805,-1.218154164,36.92374297,0,0,0,0,0,0,0,0,0,1,0,0,
806,-1.266336141,36.84446747,0,0,0,0,0,0,0,0,0,1,0,0,
807,-1.214698154,36.81877261,0,0,0,0,0,0,0,0,0,1,0,0,
808,-1.285262726,36.83889288,0,0,0,0,0,0,0,0,0,1,0,0,
809,-1.27920683,36.82599926,0,0,0,0,0,0,0,0,0,1,0,0,
810,-1.220247603,36.76754635,0,0,0,0,0,0,0,0,0,1,0,0,
811,-1.27026392,36.74420598,0,0,0,0,0,0,0,0,0,1,0,0,
812,-1.309780104,36.87976729,0,0,0,0,0,0,0,0,0,1,0,0,
813,-1.286063243,36.84252917,0,0,0,0,0,0,0,0,0,1,0,0,
814,-1.336982292,36.70809554,0,0,0,0,0,0,0,0,0,1,0,0,
815,-1.331065259,36.78259198,0,0,0,0,0,0,0,0,0,1,0,0,
816,-1.309583694,36.85907066,0,0,0,0,0,0,0,0,0,1,0,0,
817,-1.260889352,36.79054443,0,0,0,0,0,0,0,0,0,1,0,0,
818,-1.279401447,36.81820704,0,0,0,0,0,0,0,0,0,1,0,0,
819,-1.285783179,36.842886,0,0,0,0,0,0,0,0,0,1,0,0,
820,-1.33120655,36.85732956,0,0,0,0,0,0,0,0,0,1,0,0,
821,-1.307245745,36.87568117,0,0,0,0,0,0,0,0,0,1,0,0,
822,-1.254832462,36.75163896,0,0,0,0,0,0,0,0,0,1,0,0,
823,-1.282223169,36.82724631,0,0,0,0,0,0,0,0,0,1,0,0,
824,-1.298398777,36.76950264,0,0,0,0,0,0,0,0,0,1,0,0,
825,-1.270564254,36.74708131,0,0,0,0,0,0,0,0,0,1,0,0,
826,-1.28089635,36.84951611,0,0,0,0,0,0,0,0,0,1,0,0,
827,-1.275476025,36.79433349,0,0,0,0,0,0,0,0,0,1,0,0,
828,-1.274580735,36.79834877,0,0,0,0,0,0,0,0,0,1,0,0,
829,-1.271156872,36.82070379,0,0,0,0,0,0,0,0,0,1,0,0,
830,-1.286467955,36.97233109,0,0,0,0,0,0,0,0,0,1,0,0,
831,-1.269907262,36.82355835,0,0,0,0,0,0,0,0,0,1,0,0,
832,-1.271156872,36.82070379,0,0,0,0,0,0,0,0,0,1,0,0,
833,-1.319905366,36.78651181,0,0,0,0,0,0,0,0,0,1,0,0,
834,-1.227294259,36.8848301,0,0,0,0,0,0,0,0,0,1,0,0,
835,-1.296911449,36.74993718,0,0,0,0,0,0,0,0,0,1,0,0,
836,-1.310991552,36.79567747,0,0,0,0,0,0,0,0,0,1,0,0,
837,-1.304147189,36.83961514,0,0,0,0,0,0,0,0,0,1,0,0,
838,-1.308195902,36.82208582,0,0,0,0,0,0,0,0,0,1,0,0,
839,-1.236181559,36.81129664,0,0,0,0,0,0,0,0,0,1,0,0,
840,-1.291600977,36.82038506,0,0,0,0,0,0,0,0,0,1,0,0,
841,-1.33782699,36.76851917,0,0,0,0,0,0,0,0,0,1,0,0,
842,-1.302848726,36.76783157,0,0,0,0,0,0,0,0,0,1,0,0,
843,-1.282601039,36.73805489,0,0,0,0,0,0,0,0,0,1,0,0,
844,-1.263549822,36.80582552,0,0,0,0,0,0,0,0,0,1,0,0,
845,-1.28195217,36.88710018,0,0,0,0,0,0,0,0,0,1,0,0,
846,-1.271097308,36.80855406,0,0,0,0,0,0,0,0,0,1,0,0,
847,-1.289954896,36.73903778,0,0,0,0,0,0,0,0,0,1,0,0,
848,-1.29514269,36.7983148,0,0,0,0,0,0,0,0,0,1,0,0,
849,-1.293913356,36.86165015,0,0,0,0,0,0,0,0,0,1,0,0,
850,-1.220313017,36.89471615,0,0,0,0,0,0,0,0,0,1,0,0,
851,-1.304512823,36.82947038,0,0,0,0,0,0,0,0,0,1,0,0,
852,-1.280184767,36.83450385,0,0,0,0,0,0,0,0,0,1,0,0,
853,-1.292671967,36.89638622,0,0,0,0,0,0,0,0,0,1,0,0,
854,-1.280132736,36.75431151,0,0,0,0,0,0,0,0,0,1,0,0,
855,-1.277922328,36.71857532,0,0,0,0,0,0,0,0,0,1,0,0,
856,-1.307580605,36.88447473,0,0,0,0,0,0,0,0,0,1,0,0,
857,-1.284370772,36.70419013,0,0,0,0,0,0,0,0,0,1,0,0,
858,-1.310393423,36.85926361,0,0,0,0,0,0,0,0,0,1,0,0,
859,-1.295351904,36.89710105,0,0,0,0,0,0,0,0,0,1,0,0,
860,-1.273557458,36.70403492,0,0,0,0,0,0,0,0,0,1,0,0,
861,-1.279710688,36.72284129,0,0,0,0,0,0,0,0,0,1,0,0,
862,-1.266704354,36.74184633,0,0,0,0,0,0,0,0,0,1,0,0,
863,-1.278659919,36.74906094,0,0,0,0,0,0,0,0,0,1,0,0,
864,-1.269413561,36.70516016,0,0,0,0,0,0,0,0,0,1,0,0,
865,-1.282750687,36.70805353,0,0,0,0,0,0,0,0,0,1,0,0,
866,-1.305580605,36.88647473,0,0,0,0,0,0,0,0,0,1,0,0,
867,-1.282370772,36.70619013,0,0,0,0,0,0,0,0,0,1,0,0,
868,-1.308393423,36.86126361,0,0,0,0,0,0,0,0,0,1,0,0,
869,-1.293351904,36.89910105,0,0,0,0,0,0,0,0,0,1,0,0,
870,-1.251107532,36.82344112,0,0,0,0,0,0,0,0,0,1,0,0,
871,-1.281888759,36.97218156,0,0,0,0,0,0,0,0,0,1,0,0,
872,-1.28716602,36.97346902,0,0,0,0,0,0,0,0,0,0,1,0,
873,-1.28169849,36.75260965,0,0,0,0,0,0,0,0,0,0,1,0,
874,-1.296069797,36.8136669,0,0,0,0,0,0,0,0,0,0,1,0,
875,-1.225979448,36.86332274,0,0,0,0,0,0,0,0,0,0,1,0,
876,-1.336982292,36.70809554,0,0,0,0,0,0,0,0,0,0,1,0,
877,-1.331065259,36.78259198,0,0,0,0,0,0,0,0,0,0,1,0,
878,-1.309583694,36.85907066,0,0,0,0,0,0,0,0,0,0,1,0,
879,-1.278270824,36.75629812,0,0,0,0,0,0,0,0,0,0,1,0,
880,-1.267035636,36.7455168,0,0,0,0,0,0,0,0,0,0,1,0,
881,-1.284479673,36.74977939,0,0,0,0,0,0,0,0,0,0,1,0,
882,-1.279151513,36.75264235,0,0,0,0,0,0,0,0,0,0,1,0,
883,-1.256013735,36.85944449,0,0,0,0,0,0,0,0,0,0,1,0,
884,-1.250579715,36.87751927,0,0,0,0,0,0,0,0,0,0,1,0,
885,-1.222073776,36.9193937,0,0,0,0,0,0,0,0,0,0,1,0,
886,-1.262517464,36.99673598,0,0,0,0,0,0,0,0,0,0,1,0,
887,-1.26890462,36.99814988,0,0,0,0,0,0,0,0,0,0,1,0,
888,-1.253743876,36.9922858,0,0,0,0,0,0,0,0,0,0,1,0,
889,-1.257372935,36.98148042,0,0,0,0,0,0,0,0,0,0,1,0,
890,-1.248949491,36.94749219,0,0,0,0,0,0,0,0,0,0,1,0,
891,-1.256555757,36.98492401,0,0,0,0,0,0,0,0,0,0,1,0,
892,-1.255643006,36.99314075,0,0,0,0,0,0,0,0,0,0,1,0,
893,-1.226307968,36.92690806,0,0,0,0,0,0,0,0,0,0,1,0,
894,-1.226630547,36.92077766,0,0,0,0,0,0,0,0,0,0,1,0,
895,-1.210557338,36.89431668,0,0,0,0,0,0,0,0,0,0,1,0,
896,-1.220038891,36.89710029,0,0,0,0,0,0,0,0,0,0,1,0,
897,-1.224551873,36.91944378,0,0,0,0,0,0,0,0,0,0,1,0,
898,-1.242858004,36.91163496,0,0,0,0,0,0,0,0,0,0,1,0,
899,-1.242966536,36.90425308,0,0,0,0,0,0,0,0,0,0,1,0,
900,-1.247524852,36.90360174,0,0,0,0,0,0,0,0,0,0,1,0,
901,-1.244160381,36.90924671,0,0,0,0,0,0,0,0,0,0,1,0,
902,-1.246439539,36.89111767,0,0,0,0,0,0,0,0,0,0,1,0,
903,-1.247633383,36.88341012,0,0,0,0,0,0,0,0,0,0,1,0,
904,-1.253131904,36.89028328,0,0,0,0,0,0,0,0,0,0,1,0,
905,-1.255763848,36.86962154,0,0,0,0,0,0,0,0,0,0,1,0,
906,-1.257917253,36.86890357,0,0,0,0,0,0,0,0,0,0,1,0,
907,-1.283378793,36.84604977,0,0,0,0,0,0,0,0,0,0,1,0,
908,-1.281049864,36.84061424,0,0,0,0,0,0,0,0,0,0,1,0,
909,-1.302980534,36.8675978,0,0,0,0,0,0,0,0,0,0,1,0,
910,-1.227964284,36.75623634,0,0,0,0,0,0,0,0,0,0,1,0,
911,-1.285901798,36.84430264,0,0,0,0,0,0,0,0,0,0,1,0,
912,-1.300651623,36.85517371,0,0,0,0,0,0,0,0,0,0,1,0,
913,-1.277566273,36.75387562,0,0,0,0,0,0,0,0,0,0,1,0,
914,-1.307007382,36.69517465,0,0,0,0,0,0,0,0,0,0,1,0,
915,-1.278402927,36.75828017,0,0,0,0,0,0,0,0,0,0,1,0,
916,-1.300302928,36.70329268,0,0,0,0,0,0,0,0,0,0,1,0,
917,-1.277874514,36.75418394,0,0,0,0,0,0,0,0,0,0,1,0,
918,-1.268518469,36.73853704,0,0,0,0,0,0,0,0,0,0,1,0,
919,-1.295715809,36.76005381,0,0,0,0,0,0,0,0,0,0,1,0,
920,-1.227338314,36.80249075,0,0,0,0,0,0,0,0,0,0,1,0,
921,-1.229002405,36.8723987,0,0,0,0,0,0,0,0,0,0,1,0,
922,-1.271974041,36.82917408,0,0,0,0,0,0,0,0,0,0,1,0,
923,-1.252739633,36.81698932,0,0,0,0,0,0,0,0,0,0,1,0,
924,-1.274027364,36.83343373,0,0,0,0,0,0,0,0,0,0,1,0,
925,-1.269953459,36.83507395,0,0,0,0,0,0,0,0,0,0,1,0,
926,-1.273412435,36.83858504,0,0,0,0,0,0,0,0,0,0,1,0,
927,-1.275169497,36.83156092,0,0,0,0,0,0,0,0,0,0,1,0,
928,-1.264334753,36.75762674,0,0,0,0,0,0,0,0,0,0,1,0,
929,-1.218154164,36.92374297,0,0,0,0,0,0,0,0,0,0,1,0,
930,-1.266336141,36.84446747,0,0,0,0,0,0,0,0,0,0,1,0,
931,-1.214698154,36.81877261,0,0,0,0,0,0,0,0,0,0,1,0,
932,-1.30664101,36.79087242,0,0,0,0,0,0,0,0,0,0,1,0,
933,-1.248376491,36.75850554,0,0,0,0,0,0,0,0,0,0,1,0,
934,-1.29062457,36.79086254,0,0,0,0,0,0,0,0,0,0,1,0,
935,-1.327916771,36.6902207,0,0,0,0,0,0,0,0,0,0,1,0,
936,-1.287652333,36.84785191,0,0,0,0,0,0,0,0,0,0,1,0,
937,-1.245163557,36.92381733,0,0,0,0,0,0,0,0,0,0,1,0,
938,-1.306789941,36.74876303,0,0,0,0,0,0,0,0,0,0,1,0,
939,-1.259379481,36.98931985,0,0,0,0,0,0,0,0,0,0,1,0,
940,-1.271998466,36.89860604,0,0,0,0,0,0,0,0,0,0,1,0,
941,-1.264552891,36.81343915,0,0,0,0,0,0,0,0,0,0,1,0,
942,-1.306114933,36.8845448,0,0,0,0,0,0,0,0,0,0,1,0,
943,-1.271488879,36.89244602,0,0,0,0,0,0,0,0,0,0,1,0,
944,-1.300707396,36.74021214,0,0,0,0,0,0,0,0,0,0,1,0,
945,-1.276401447,36.82120704,0,0,0,0,0,0,0,0,0,0,1,0,
946,-1.314992779,36.81932438,0,0,0,0,0,0,0,0,0,0,1,0,
947,-1.276401447,36.82120704,0,0,0,0,0,0,0,0,0,0,1,0,
948,-1.282783179,36.845886,0,0,0,0,0,0,0,0,0,0,1,0,
949,-1.32820655,36.86032956,0,0,0,0,0,0,0,0,0,0,1,0,
950,-1.226881997,36.80652233,0,0,0,0,0,0,0,0,0,0,1,0,
951,-1.285158104,36.8425008,0,0,0,0,0,0,0,0,0,0,1,0,
952,-1.260007163,36.85840799,0,0,0,0,0,0,0,0,0,0,1,0,
953,-1.21575192,36.86217207,0,0,0,0,0,0,0,0,0,0,1,0,
954,-1.273317281,36.82348211,0,0,0,0,0,0,0,0,0,0,1,0,
955,-1.302020702,36.86492,0,0,0,0,0,0,0,0,0,0,1,0,
956,-1.260713358,36.75215798,0,0,0,0,0,0,0,0,0,0,1,0,
957,-1.281510486,36.82371993,0,0,0,0,0,0,0,0,0,0,1,0,
958,-1.30650235,36.86223339,0,0,0,0,0,0,0,0,0,0,1,0,
959,-1.259394656,36.72949036,0,0,0,0,0,0,0,0,0,0,1,0,
960,-1.287182268,36.74517664,0,0,0,0,0,0,0,0,0,0,1,0,
961,-1.280372473,36.82707575,0,0,0,0,0,0,0,0,0,0,1,0,
962,-1.28648269,36.83031234,0,0,0,0,0,0,0,0,0,0,1,0,
963,-1.302326425,36.81471631,0,0,0,0,0,0,0,0,0,0,0,1,
964,-1.318909773,36.86988118,0,0,0,0,0,0,0,0,0,0,0,1,
965,-1.248630021,36.94672841,0,0,0,0,0,0,0,0,0,0,0,1,
966,-1.235714588,36.93890301,0,0,0,0,0,0,0,0,0,0,0,1,
967,-1.261340736,36.73522518,0,0,0,0,0,0,0,0,0,0,0,1,
968,-1.265492187,36.85356571,0,0,0,0,0,0,0,0,0,0,0,1,
969,-1.289708049,36.73922055,0,0,0,0,0,0,0,0,0,0,0,1,
970,-1.244786725,36.84473187,0,0,0,0,0,0,0,0,0,0,0,1,
971,-1.280326539,36.90815909,0,0,0,0,0,0,0,0,0,0,0,1,
972,-1.25244958,36.69620788,0,0,0,0,0,0,0,0,0,0,0,1,
973,-1.252037161,36.86943789,0,0,0,0,0,0,0,0,0,0,0,1,
974,-1.263007163,36.85540799,0,0,0,0,0,0,0,0,0,0,0,1,
975,-1.295224969,36.80091824,0,0,0,0,0,0,0,0,0,0,0,1,
976,-1.317186985,36.86651382,0,0,0,0,0,0,0,0,0,0,0,1,
977,-1.277369819,36.8260016,0,0,0,0,0,0,0,0,0,0,0,1,
978,-1.279780058,36.81172316,0,0,0,0,0,0,0,0,0,0,0,1,
979,-1.315022001,36.84221549,0,0,0,0,0,0,0,0,0,0,0,1,
980,-1.312388066,36.79030111,0,0,0,0,0,0,0,0,0,0,0,1,
981,-1.281049864,36.84061424,0,0,0,0,0,0,0,0,0,0,0,1,
982,-1.302980534,36.8675978,0,0,0,0,0,0,0,0,0,0,0,1,
983,-1.227964284,36.75623634,0,0,0,0,0,0,0,0,0,0,0,1,
984,-1.285901798,36.84430264,0,0,0,0,0,0,0,0,0,0,0,1,
985,-1.300651623,36.85517371,0,0,0,0,0,0,0,0,0,0,0,1,
986,-1.277566273,36.75387562,0,0,0,0,0,0,0,0,0,0,0,1,
987,-1.307007382,36.69517465,0,0,0,0,0,0,0,0,0,0,0,1,
988,-1.285785907,36.84077413,0,0,0,0,0,0,0,0,0,0,0,1,
989,-1.310463902,36.83429498,0,0,0,0,0,0,0,0,0,0,0,1,
990,-1.255668828,36.87138793,0,0,0,0,0,0,0,0,0,0,0,1,
991,-1.311847915,36.87799065,0,0,0,0,0,0,0,0,0,0,0,1,
992,-1.285554987,36.84216825,0,0,0,0,0,0,0,0,0,0,0,1,
993,-1.309598265,36.78607259,0,0,0,0,0,0,0,0,0,0,0,1,
994,-1.265057347,36.85518166,0,0,0,0,0,0,0,0,0,0,0,1,
995,-1.310767864,36.88983896,0,0,0,0,0,0,0,0,0,0,0,1,
996,-1.309432577,36.88984117,0,0,0,0,0,0,0,0,0,0,0,1,
997,-1.262893537,36.85383852,0,0,0,0,0,0,0,0,0,0,0,1,
998,-1.315487407,36.88225878,0,0,0,0,0,0,0,0,0,0,0,1,
999,-1.262904176,36.85312875,0,0,0,0,0,0,0,0,0,0,0,1,
1000,-1.29373518,36.86226521,0,0,0,0,0,0,0,0,0,0,0,1,
1001,-1.265017532,36.84523414,0,0,0,0,0,0,0,0,0,0,0,1,
1002,-1.260606979,36.91090292,0,0,0,0,0,0,0,0,0,0,0,1,
1003,-1.265106904,36.84148605,0,0,0,0,0,0,0,0,0,0,0,1,
1004,-1.293617708,36.87237041,0,0,0,0,0,0,0,0,0,0,0,1,
1005,-1.274488879,36.88944602,0,0,0,0,0,0,0,0,0,0,0,1,
1006,-1.303707396,36.73721214,0,0,0,0,0,0,0,0,0,0,0,1,
1007,-1.279401447,36.81820704,0,0,0,0,0,0,0,0,0,0,0,1,
1008,-1.317992779,36.81632438,0,0,0,0,0,0,0,0,0,0,0,1,
1009,-1.279401447,36.81820704,0,0,0,0,0,0,0,0,0,0,0,1,
1010,-1.285783179,36.842886,0,0,0,0,0,0,0,0,0,0,0,1,
1011,-1.33120655,36.85732956,0,0,0,0,0,0,0,0,0,0,0,1,
1012,-1.229881997,36.80352233,0,0,0,0,0,0,0,0,0,0,0,1,
1013,-1.288158104,36.8395008,0,0,0,0,0,0,0,0,0,0,0,1,
1014,-1.268082338,36.74093904,0,0,0,0,0,0,0,0,0,0,0,1,
1015,-1.284687617,36.72309878,0,0,0,0,0,0,0,0,0,0,0,1,
1016,-1.262444026,36.73043964,0,0,0,0,0,0,0,0,0,0,0,1,
1017,-1.267243289,36.92088161,0,0,0,0,0,0,0,0,0,0,0,1,
1018,-1.272674322,36.70464518,0,0,0,0,0,0,0,0,0,0,0,1,
1019,-1.279598385,36.91397558,0,0,0,0,0,0,0,0,0,0,0,1,
1020,-1.279750687,36.71105353,0,0,0,0,0,0,0,0,0,0,0,1,
1021,-1.286921964,36.73708511,0,0,0,0,0,0,0,0,0,0,0,1,
1022,-1.285017389,36.7430966,0,0,0,0,0,0,0,0,0,0,0,1,
1023,-1.275326539,36.91315909,0,0,0,0,0,0,0,0,0,0,0,1,
1024,-1.24744958,36.70120788,0,0,0,0,0,0,0,0,0,0,0,1,
1025,-1.302667213,36.87135361,0,0,0,0,0,0,0,0,0,0,0,1,
1026,-1.268215561,36.70730186,0,0,0,0,0,0,0,0,0,0,0,1,
1027,-1.235965321,36.76165752,0,0,0,0,0,0,0,0,0,0,0,1,
1028,-1.265082338,36.74393904,0,0,0,0,0,0,0,0,0,0,0,1,
1029,-1.281687617,36.72609878,0,0,0,0,0,0,0,0,0,0,0,1,
1030,-1.259444026,36.73343964,0,0,0,0,0,0,0,0,0,0,0,1,
1031,-1.264243289,36.92388161,0,0,0,0,0,0,0,0,0,0,0,1,
1032,-1.269674322,36.70764518,0,0,0,0,0,0,0,0,0,0,0,1,
1033,-1.276598385,36.91697558,0,0,0,0,0,0,0,0,0,0,0,1,
1034,-1.262668772,36.75071929,0,0,0,0,0,0,0,0,0,0,0,1,
1035,-1.287318198,36.90661654,0,0,0,0,0,0,0,0,0,0,0,1,
1036,-1.271647939,36.7200048,0,0,0,0,0,0,0,0,0,0,0,1,
1037,-1.287671967,36.90138622,0,0,0,0,0,0,0,0,0,0,0,1,
1038,-1.275132736,36.75931151,0,0,0,0,0,0,0,0,0,0,0,1,
1039,-1.302848726,36.76783157,0,0,0,0,0,0,0,0,0,0,0,1,
1040,-1.282601039,36.73805489,0,0,0,0,0,0,0,0,0,0,0,1,
1041,-1.263549822,36.80582552,0,0,0,0,0,0,0,0,0,0,0,1,
1042,-1.28195217,36.88710018,0,0,0,0,0,0,0,0,0,0,0,1,
1043,-1.271097308,36.80855406,0,0,0,0,0,0,0,0,0,0,0,1,
1044,-1.289954896,36.73903778,0,0,0,0,0,0,0,0,0,0,0,1,
